(written by ASE)

96 atoms
2 atom types

0.0      9.8599999999999994  xlo xhi
0.0      9.8599999999999994  ylo yhi
0.0      9.8599999999999994  zlo zhi

Atoms # atomic

     1   1      8.2140000000000004      8.4789999999999992      6.5460000000000003
     2   2      7.6900000000000004      7.8550000000000004      7.0700000000000003
     3   2      9.0549999999999997      8.0190000000000001      6.4059999999999997
     4   1      4.6719999999999997      6.0309999999999997      2.8380000000000001
     5   2      5.3819999999999997      6.0449999999999999                   3.496
     6   2      4.1189999999999998      5.2830000000000004                   3.105
     7   1      2.7919999999999998                   3.214                   1.274
     8   2      3.0979999999999999      3.7770000000000001                       2
     9   2      2.5720000000000001      2.3759999999999999                   1.704
    10   1     0.88900000000000001      9.5839999999999996                   4.383
    11   2                   1.302                  10.426                   4.141
    12   2     0.55400000000000005      9.7370000000000001      5.2789999999999999
    13   1      8.4800000000000004      6.3289999999999997                   3.956
    14   2      8.0210000000000008      6.4930000000000003      4.7930000000000001
    15   2      7.7830000000000004      6.4039999999999999      3.2879999999999998
    16   1      8.6950000000000003      4.9900000000000002      8.0609999999999999
    17   2      8.0549999999999997      5.6059999999999999      8.4459999999999997
    18   2      9.4860000000000007      5.5300000000000002      7.9199999999999999
    19   1      4.8360000000000003      2.4630000000000001                   3.714
    20   2                   4.875      1.6319999999999999                   3.218
    21   2      4.0209999999999999      2.3889999999999998      4.2309999999999999
    22   1     0.26200000000000001      5.8070000000000004      4.8739999999999997
    23   2                  -0.062      6.1769999999999996      5.7080000000000002
    24   2                   1.202      6.0389999999999997      4.8650000000000002
    25   1      3.9409999999999998    0.098000000000000004                   2.395
    26   2      4.5709999999999997    -0.36199999999999999      2.9689999999999999
    27   2      4.4969999999999999                   0.499                   1.712
    28   1      7.0599999999999996      9.2639999999999993      8.5730000000000004
    29   2      7.3300000000000001      8.4239999999999995      8.9710000000000001
    30   2      7.7359999999999998                   9.891      8.8680000000000003
    31   1      9.6959999999999997      6.6470000000000002      1.8260000000000001
    32   2      9.7319999999999993      6.0039999999999996                   1.103
    33   2      8.7609999999999992      6.8940000000000001      1.8740000000000001
    34   1      2.5960000000000001      3.7410000000000001    -0.75900000000000001
    35   2      3.2229999999999999                    4.04   -0.084000000000000005
    36   2      1.9199999999999999      3.2650000000000001    -0.25600000000000001
    37   1      9.8409999999999993    -0.52200000000000002    0.096000000000000002
    38   2                  10.371    -0.55500000000000005    -0.71399999999999997
    39   2      9.1539999999999999     0.13100000000000001    -0.10000000000000001
    40   1      8.0619999999999994      4.7779999999999996                  10.202
    41   2      8.8960000000000008      5.0819999999999999      9.8149999999999995
    42   2      8.0920000000000005      3.8159999999999998                  10.096
    43   1      9.3640000000000008                  10.619                   1.825
    44   2      10.092000000000001      10.494999999999999                     1.2
    45   2      8.6929999999999996      9.9860000000000007      1.5329999999999999
    46   1                   2.177      5.2699999999999996      1.0269999999999999
    47   2      1.6679999999999999      4.5129999999999999      1.3520000000000001
    48   2      2.5590000000000002                   5.657      1.8280000000000001
    49   1      5.8109999999999999                   2.036      7.2409999999999997
    50   2                   5.548      2.6909999999999998      6.5780000000000003
    51   2      5.1740000000000004                   2.161      7.9589999999999996
    52   1      3.0830000000000002      6.8209999999999997   -0.099000000000000005
    53   2      2.2269999999999999                   6.774     0.35199999999999998
    54   2                   3.044      6.1059999999999999                  -0.751
    55   1                       0      2.6640000000000001      10.010999999999999
    56   2    -0.77100000000000002      2.5590000000000002                  10.586
    57   2                   0.747      2.7080000000000002      10.625999999999999
    58   1      5.8300000000000001      5.0529999999999999                    5.79
    59   2                   5.867      5.8600000000000003      6.3239999999999998
    60   2                    5.79      4.3399999999999999                   6.444
    61   1     0.53200000000000003      1.1899999999999999      8.5269999999999992
    62   2      1.0469999999999999      1.7709999999999999      9.1059999999999999
    63   2     0.45500000000000002      1.6899999999999999      7.7009999999999996
    64   1      1.1599999999999999      7.1829999999999998      3.0910000000000002
    65   2      1.9379999999999999      7.0700000000000003                   3.657
    66   2     0.53200000000000003                   7.665                   3.649
    67   1      5.2450000000000001      5.9960000000000004      9.6920000000000002
    68   2      4.7960000000000003      5.3150000000000004                  10.214
    69   2      6.1630000000000003      5.9589999999999996      9.9969999999999999
    70   1    -0.34399999999999997                   3.012      7.1289999999999996
    71   2     0.20200000000000001      3.7799999999999998      7.3520000000000003
    72   2                   -0.75      2.7610000000000001      7.9710000000000001
    73   1                   7.367      8.8940000000000001     0.97599999999999998
    74   2      8.1850000000000005      8.6219999999999999     0.53500000000000003
    75   2      7.5670000000000002      8.8000000000000007                   1.919
    76   1     0.55400000000000005      9.1969999999999992      2.8180000000000001
    77   2                    1.25      9.7780000000000005      2.4790000000000001
    78   2                   0.023      8.9860000000000007                   2.036
    79   1      2.5409999999999999    -0.55700000000000005      1.5700000000000001
    80   2      1.9490000000000001    -0.24299999999999999                   0.871
    81   2      3.3690000000000002                  -0.748                   1.107
    82   1      9.1460000000000008      3.5510000000000002      4.5650000000000004
    83   2      9.8740000000000006      4.1829999999999998      4.4740000000000002
    84   2      8.8610000000000007      3.6539999999999999      5.4850000000000003
    85   1     0.71099999999999997    -0.45400000000000001      7.1440000000000001
    86   2                  -0.121    -0.10199999999999999                   7.492
    87   2                   1.393    0.050000000000000003      7.6109999999999998
    88   1    0.068000000000000005      4.5960000000000001      2.8780000000000001
    89   2                  -0.752      5.0519999999999996      3.1190000000000002
    90   2     0.68100000000000005      5.3129999999999997      2.6629999999999998
    91   1                       1      2.2930000000000001      2.5190000000000001
    92   2     0.64500000000000002      2.0510000000000002                   3.387
    93   2                    1.05      3.2589999999999999      2.5470000000000002
    94   1      9.3160000000000007      7.8220000000000001    -0.69799999999999995
    95   2                  10.254      7.6150000000000002    -0.57699999999999996
    96   2                   8.859      7.0289999999999999    -0.38300000000000001
